Date,Precipitation [mm/day],Discharge [m^3/s],Mean Temperature [C],Minimum Temperature [C],Maximum Temperature [C],Photoperiod [hr]
2017.01.30,0,31.7148,-7.13525,-12.2,-2.0705,9.731752
2017.01.31,0.255147,31.998,0.284901,-4.4302,5,9.772263
2017.02.01,0.585434,31.998,-3.5374,-9.5597,2.4849,9.813361
2017.02.02,0,24.6922,-7.0324,-13.8302,-0.234612,9.855022
2017.02.03,0,26.4479,-11.1428,-14.2705,-8.0151,9.897226
2017.02.04,0,26.278,-9.1928,-14.1151,-4.2705,9.939950
2017.02.05,0,31.998,-2.5,-6.2554,1.2554,9.983173
2017.02.06,0,27.4673,-4.7928,-7.0705,-2.5151,10.026876
2017.02.07,0,26.2497,-0.55,-4.1849,3.0849,10.071037
2017.02.08,0,21.8606,-8.9777,-15.6,-2.3554,10.115638
2017.02.09,0,16.8768,-12.6852,-16.1,-9.2705,10.160660
2017.02.10,0,20.4164,-10.7374,-15.8151,-5.6597,10.206082
2017.02.11,0,25.4285,0.507201,-5.8151,6.8295,10.251889
2017.02.12,0.428227,25.3435,1.76475,-2.0705,5.6,10.298061
2017.02.13,0,28.6,0.142451,-2.8,3.0849,10.344583
2017.02.14,0,35.396,3.2723,-1.1,7.6446,10.391436
2017.02.15,0,37.3782,-0.892799,-7.0705,5.2849,10.438607
2017.02.16,0,35.6792,-2.6205,-7.0705,1.8295,10.486077
2017.02.17,0,33.9802,2.3554,-0.289198,5,10.533834
2017.02.18,0,37.3782,7.2,-0.6,15,10.581861
2017.02.19,0,40.493,6.2403,-1.1043,13.5849,10.630146
2017.02.20,0,47.5722,7.23275,-0.534494,15,10.678673
2017.02.21,11.0822,69.3762,5.9554,-0.444599,12.3554,10.727431
2017.02.22,0.0760844,82.1187,9.30755,2.0705,16.5446,10.776406
2017.02.23,0,80.986,8.35,0.6,16.1,10.825586
2017.02.24,17.4813,75.0395,-1.50755,-4.8446,1.8295,10.874959
2017.02.25,2.81904,63.1465,-7.8,-11.7,-3.9,10.924514
2017.02.26,0,57.7663,-6.4626,-9.6252,-3.3,10.974239
2017.02.27,0,54.9346,-3.1126,-7.9252,1.7,11.024125
2017.02.28,0,51.5366,-0.0755519,-4.9957,4.8446,11.074159
2017.03.01,1.92676,49.8376,0.6277,-3.7446,5,11.124334
2017.03.02,0.159598,48.9881,-4.00755,-9.2705,1.2554,11.174638
2017.03.03,0,46.7227,-4.9529,-10.2806,0.374796,11.225064
2017.03.04,0.0518916,44.1742,-5.9554,-9.7108,-2.2,11.275601
2017.03.05,0,43.6079,1.1777,-2.6446,5,11.326241
2017.03.06,0,51.5366,7.75,4.4,11.1,11.376975
2017.03.07,13.4137,94.0118,9.0054,-1.5446,19.5554,11.427797
2017.03.08,0,104.489,3.41475,-2.0705,8.9,11.478697
2017.03.09,0,94.2949,-0.265099,-3.1705,2.6403,11.529668
2017.03.10,0,76.7385,-6.58525,-13.9,0.729501,11.580703
2017.03.11,0,65.9781,-10.3298,-13.7446,-6.9151,11.631795
2017.03.12,0,55.7841,-8.90215,-12.3597,-5.4446,11.682936
2017.03.13,11.2069,48.9881,-7.5669,-10.2892,-4.8446,11.734119
2017.03.14,0,43.0415,-11.3223,-17.8,-4.8446,11.785339
2017.03.15,0,42.4752,-11.1,-18.0849,-4.1151,11.836589
2017.03.16,0,39.6435,-8.818,-15.2806,-2.3554,11.887861
2017.03.17,0,37.9445,-1.6849,-6.0144,2.6446,11.939151
2017.03.18,0,36.8118,1.54245,-2.0705,5.1554,11.990451
2017.03.19,0,35.6792,0.770151,-2.6446,4.1849,12.041756
2017.03.20,0,34.8297,6.5054,-0.444599,13.4554,12.093059
2017.03.21,0,35.396,5.99245,-0.815099,12.8,12.144355
2017.03.22,0,35.6792,-1.13705,-5.7295,3.4554,12.195638
2017.03.23,0,34.8297,-1.17985,-6.2597,3.9,12.246902
2017.03.24,4.52234,32.5643,3.4277,1.7,5.1554,12.298141
2017.03.25,1.7757,33.697,3.96475,2.2,5.7295,12.349350
2017.03.26,1.56526,37.9445,2.5777,1.2554,3.9,12.400521
2017.03.27,0.152142,39.0772,3.49245,1.2554,5.7295,12.451650
2017.03.28,0,39.6435,5.55,-1.2597,12.3597,12.502730
2017.03.29,0,39.9267,8.9,1.7,16.1,12.553756
2017.03.30,6.27896,41.6257,5.14245,2.3554,7.9295,12.604720
2017.03.31,0.0899322,42.192,3.02015,0.884901,5.1554,12.655618
2017.04.01,0,42.192,5.0777,-0.815099,10.9705,12.706443
2017.04.02,0.076265,42.192,8.4126,-0.159698,16.9849,12.757187
2017.04.03,0.878291,41.6257,8.57015,5.8849,11.2554,12.807846
2017.04.04,7.85709,40.7762,7.79785,6.2554,9.3403,12.858412
2017.04.05,0,41.6257,9.89245,4.1849,15.6,12.908878
2017.04.06,0,41.6257,5.5072,0.284901,10.7295,12.959237
2017.04.07,0,41.0594,4.59245,-2.6446,11.8295,13.009482
2017.04.08,0,37.3782,6.7277,-1.3849,14.8403,13.059606
2017.04.09,0,34.5465,15.9148,8.4597,23.3698,13.109600
2017.04.10,0.28738,34.2633,14.6572,9.0295,20.2849,13.159458
2017.04.11,1.38907,31.7148,5.14245,0.729501,9.5554,13.209171
2017.04.12,0.0202002,30.8653,6.3572,0.729501,11.9849,13.258731
2017.04.13,5.5171,31.4316,10.9925,6.1,15.8849,13.308128
2017.04.14,0.371609,31.1485,10.837,6.6698,15.0043,13.357356
2017.04.15,15.2221,35.6792,12.2975,6.9547,17.6403,13.406403
2017.04.16,8.12115,48.9881,14.3852,6.4151,22.3554,13.455261
2017.04.17,0.00627969,50.4039,12.9852,7.5151,18.4554,13.503920
2017.04.18,0.111243,54.6514,11.8295,7.9295,15.7295,13.552370
2017.04.19,2.88214,54.3683,13.5572,7.1144,20,13.600601
2017.04.20,23.4797,60.8811,6.87015,5.1554,8.5849,13.648601
2017.04.21,0.074977,68.2435,4.9421,1.2993,8.5849,13.696361
2017.04.22,0,67.6772,8.4126,1.6698,15.1554,13.743867
2017.04.23,0,63.996,11.913,4.2705,19.5554,13.791110
2017.04.24,0,58.3326,16.1021,9.7194,22.4849,13.838076
2017.04.25,0.00720272,56.3504,16.0223,10.6597,21.3849,13.884753
2017.04.26,19.1486,58.3326,11.8305,4.7108,18.9503,13.931128
2017.04.27,2.40806,59.7484,2.42015,0,4.8403,13.977188
2017.04.28,0.17911,57.1999,0.207201,-2.0705,2.4849,14.022919
2017.04.29,0.754639,52.9524,3.8072,-0.6,8.2144,14.068307
2017.04.30,0.0821608,51.2534,6.1349,1.9849,10.2849,14.113338
2017.05.01,23.5209,60.8811,5.7723,2.9295,8.6151,14.157997
2017.05.02,5.41362,79.8534,3.82015,2.3554,5.2849,14.202269
2017.05.03,0,81.5524,9.7777,4.2705,15.2849,14.246138
2017.05.04,0,78.4375,11.7277,5.1554,18.3,14.289587
2017.05.05,0,71.3583,12.168,4.9957,19.3403,14.332602
2017.05.06,0,64.2791,15.8777,7.2,24.5554,14.375164
2017.05.07,0,58.3326,14.2903,8.7403,19.8403,14.417257
2017.05.08,0,54.0851,14.8126,8.7403,20.8849,14.458863
2017.05.09,4.80727,47.8554,17.0475,9.3403,24.7547,14.499965
2017.05.10,0.54401,48.9881,15.9148,10,21.8295,14.540544
2017.05.11,0.259353,48.1386,12.8277,6.2554,19.4,14.580581
2017.05.12,0,43.891,11.6479,3.7403,19.5554,14.620058
2017.05.13,0,41.6257,17.0148,9.8446,24.1849,14.658956
2017.05.14,0,39.0772,22.4331,15.1554,29.7108,14.697255
2017.05.15,0.339842,29.7326,23.2274,15.4403,31.0144,14.734935
2017.05.16,26.1056,32.5643,20.7702,16.7,24.8403,14.771978
2017.05.17,27.1446,51.8197,22.25,15.6,28.9,14.808361
2017.05.18,41.5133,140.451,16.7925,9.0295,24.5554,14.844066
2017.05.19,0.490225,140.168,9.3295,5.7295,12.9295,14.879072
2017.05.20,4.38326,120.346,7.94245,5.1554,10.7295,14.913357
2017.05.21,23.2331,152.061,7.86475,5,10.7295,14.946903
2017.05.22,0.517253,139.885,6.95215,5.1597,8.7446,14.979686
2017.05.23,3.34268,120.913,13.8651,8.3302,19.4,15.011688
2017.05.24,3.13506,106.471,10.4425,7.8,13.0849,15.042888
2017.05.25,0.0144627,95.1444,11.972,7.1144,16.8295,15.073263
2017.05.26,1.14124,86.0831,16.1777,10.9705,21.3849,15.102795
2017.05.27,0,75.0395,17.5997,9.1849,26.0144,15.131463
2017.05.28,0.105393,69.3762,16.4349,11.7,21.1698,15.159246
2017.05.29,0,63.1465,16.9072,10.7295,23.0849,15.186124
2017.05.30,0.508288,59.4653,13.7425,9.7151,17.7698,15.212078
2017.05.31,0.0144924,54.6514,12.0946,7.3597,16.8295,15.237088
2017.06.01,0,49.2712,15.5849,6.9849,24.1849,15.261135
2017.06.02,0,46.7227,20.6925,13.9,27.4849,15.284201
2017.06.03,0.204088,44.7405,25.4425,18.6151,32.2698,15.306268
2017.06.04,0.647244,42.4752,23.2702,13.1705,33.3698,15.327317
2017.06.05,0,39.3604,23.4774,14.8403,32.1144,15.347332
2017.06.06,0,40.2099,21.6828,14.7108,28.6547,15.366297
2017.06.07,0,36.5287,20.5051,12.6403,28.3698,15.384196
2017.06.08,0.0543949,32.8475,25.0648,19.1151,31.0144,15.401013
2017.06.09,0,31.1485,22.0554,14.4,29.7108,15.416734
2017.06.10,0,29.4495,26.2795,20.4446,32.1144,15.431347
2017.06.11,1.67963,35.396,29.2277,23.1705,35.2849,15.444838
2017.06.12,28.0473,41.6257,25.1425,17.8,32.4849,15.457196
2017.06.13,19.423,45.3069,20.8777,17.2,24.5554,15.468409
2017.06.14,6.07365,52.6692,24.9202,17.3554,32.4849,15.478469
2017.06.15,0.0748073,50.6871,22.0148,16.1,27.9295,15.487365
2017.06.16,0.0119433,44.1742,22.7202,15.7295,29.7108,15.495091
2017.06.17,3.99524,40.493,22.6425,15.7295,29.5554,15.501639
2017.06.18,4.51198,39.0772,20.837,14.8446,26.8295,15.507005
2017.06.19,6.70556,37.095,17.1723,12.5151,21.8295,15.511182
2017.06.20,0.978291,33.4138,17.7072,12.9295,22.4849,15.514168
2017.06.21,0.31637,30.0158,18.3349,13.0849,23.5849,15.515961
2017.06.22,0.855185,30.5821,21.1777,17.2,25.1554,15.516559
2017.06.23,9.32159,33.1307,17.25,12.5151,21.9849,15.515961
2017.06.24,0.975471,33.9802,15.1575,9.7151,20.6,15.514170
2017.06.25,1.00789,34.8297,14.15,9.8446,18.4554,15.511186
2017.06.26,0,31.4316,14.2277,8.4554,20,15.507014
2017.06.27,0,27.3823,15.1852,9.1151,21.2554,15.501658
2017.06.28,10.9646,27.6089,19.3075,13.3302,25.2849,15.495122
2017.06.29,2.38627,27.1841,21.8723,15.4446,28.3,15.487415
2017.06.30,0.84745,23.5313,19.7,15,24.4,15.478543
2017.07.01,5.9211,24.7206,20.1852,14.1151,26.2554,15.468515
2017.07.02,0,25.5701,19.9223,15.6597,24.1849,15.457340
2017.07.03,0,25.7117,20.0975,13.5252,26.6698,15.445030
2017.07.04,0,24.6639,22.9295,17.6446,28.2144,15.431595
2017.07.05,0.149328,21.9172,25.587,20.2892,30.8849,15.417048
2017.07.06,0,21.5774,26.6651,21.7856,31.5446,15.401403
2017.07.07,0,22.0871,25.2202,16.5403,33.9,15.384673
2017.07.08,0,19.935,,12.6446,,15.366873
2017.07.09,0,18.5758,21.387,14.8446,27.9295,15.348020
2017.07.10,27.2622,19.6802,22.7551,15.8849,29.6252,15.328128
2017.07.11,0,22.4269,22.9425,17.8,28.0849,15.307215
2017.07.12,0.0710436,26.0515,25.1446,21.1043,29.1849,15.285299
2017.07.13,0,22.1154,23.2075,15.9705,30.4446,15.262398
2017.07.14,0.0117817,20.558,18.5572,15.7295,21.3849,15.238529
2017.07.15,0,20.02,20.1575,16.4151,23.9,15.213712
2017.07.16,0,18.4626,25.6148,18.3,32.9295,15.187966
2017.07.17,0,16.6786,24.3054,18.9,29.7108,15.161311
2017.07.18,0,15.914,25.9277,20.9705,30.8849,15.133767
2017.07.19,2.05484,15.8291,24.3274,17.6403,31.0144,15.105353
2017.07.20,22.2182,20.8412,24.15,19.4,28.9,15.076091
2017.07.21,0.152795,26.3913,25.1425,19.8403,30.4446,15.046001
2017.07.22,9.27956,23.8144,23.4277,20.1554,26.7,15.015102
2017.07.23,0.116822,23.2198,24.3054,18.4554,30.1554,14.983417
2017.07.24,0,24.2958,19.2277,13.4554,25,14.950966
2017.07.25,3.77724,30.8653,20.2979,15.8849,24.7108,14.917769
2017.07.26,52.1133,66.5445,23.4903,17.6403,29.3403,14.883847
2017.07.27,4.00973,68.5267,21.8921,16.2993,27.4849,14.849221
2017.07.28,0,58.0494,22.1274,15.8849,28.3698,14.813911
2017.07.29,0,45.3069,20.9148,14.0295,27.8,14.777937
2017.07.30,0,37.095,21.3849,15,27.7698,14.741320
2017.07.31,0,31.1485,22.8407,17.6007,28.0806,14.704079
2017.08.01,0.560184,26.901,22.0925,15.4446,28.7403,14.666235
2017.08.02,12.1345,24.7489,22.8198,15.8849,29.7547,14.627806
2017.08.03,5.69144,25.9948,21.5774,16.1698,26.9849,14.588812
2017.08.04,1.84212,21.719,15.0777,10.1554,20,14.549271
2017.08.05,0,20.5863,17.9702,11.9151,24.0252,14.509203
2017.08.06,0.0963653,19.7085,18.863,13.9856,23.7403,14.468625
2017.08.07,2.0688,18.0378,18.0849,13.0849,23.0849,14.427556
2017.08.08,0,16.8485,19.3425,12.5151,26.1698,14.386012
2017.08.09,0.574617,16.1972,20.6903,14.1151,27.2655,14.344012
2017.08.10,27.2067,19.6235,18.4925,16.1,20.8849,14.301571
2017.08.11,2.4471,20.8695,17.8626,12.6403,23.0849,14.258707
2017.08.12,0,18.4626,18.1705,12.0705,24.2705,14.215435
2017.08.13,0,17.075,19.2277,13.3,25.1554,14.171771
2017.08.14,4.35012,16.4237,19.187,15.4446,22.9295,14.127730
2017.08.15,0.0448539,16.2255,17.9723,13.0151,22.9295,14.083328
2017.08.16,10.0154,18.6891,18.4298,15.1597,21.7,14.038578
2017.08.17,16.5491,31.4316,21.7277,17.3554,26.1,13.993495
2017.08.18,1.75687,30.8653,17.9852,13.1705,22.8,13.948092
2017.08.19,2.97709,26.6178,17.237,11.5446,22.9295,13.902383
2017.08.20,0,25.0037,19.428,12.8856,25.9705,13.856381
2017.08.21,5.14393,24.1825,21.4475,14.595,28.3,13.810097
2017.08.22,17.1734,34.8297,20.0648,14.0295,26.1,13.763545
2017.08.23,0,42.7584,15.8798,9.5597,22.2,13.716736
2017.08.24,0.0197009,33.697,16.9928,10.5302,23.4554,13.669681
2017.08.25,0.439385,29.1663,17.9723,14.1151,21.8295,13.622392
2017.08.26,12.1708,30.299,18.4148,15,21.8295,13.574879
2017.08.27,5.8328,28.6,17.5,15.1597,19.8403,13.527152
2017.08.28,0.877534,27.1841,18.9277,14.4,23.4554,13.479222
2017.08.29,0.0319435,27.5806,16.3223,11.5446,21.1,13.431098
2017.08.30,0,27.6372,18.9428,13.3302,24.5554,13.382790
2017.08.31,1.21336,25.9948,20.2651,13.8302,26.7,13.334306
2017.09.01,0,22.3703,16.0352,10,22.0705,13.285656
2017.09.02,0.422048,20.8695,16.2575,10.8151,21.7,13.236847
2017.09.03,0,20.8412,18.7575,12.3597,25.1554,13.187889
2017.09.04,0.177917,20.558,21.6302,15.0899,28.1705,13.138789
2017.09.05,3.21711,19.7934,15.1852,8.1705,22.2,13.089555
2017.09.06,0.661276,17.9812,12.213,7.0705,17.3554,13.040194
2017.09.07,0,17.5281,11.9151,5.3748,18.4554,12.990714
2017.09.08,0,17.3299,15.5302,7.16039,23.9,12.941122
2017.09.09,0,16.7069,15.3777,10.1554,20.6,12.891424
2017.09.10,0,16.6503,17.5,10.1554,24.8446,12.841627
2017.09.11,0.0492312,16.5087,18.8551,11.295,26.4151,12.791738
2017.09.12,0,15.8574,21.1428,14.1151,28.1705,12.741762
2017.09.13,0,14.2717,21.7298,14.5597,28.9,12.691707
2017.09.14,0,13.3372,23.7226,17.6007,29.8446,12.641578
2017.09.15,0,12.7709,25.1226,18.3302,31.9151,12.591382
2017.09.16,3.23027,13.3089,24.3874,18.6151,30.1597,12.541123
2017.09.17,0.115197,13.7053,17.6874,9.1151,26.2597,12.490808
2017.09.18,1.51945,14.4133,12.8648,7.8,17.9295,12.440442
2017.09.19,28.7895,23.5596,14.0852,12.0705,16.1,12.390031
2017.09.20,0.543465,23.5029,21.0723,15.6,26.5446,12.339580
2017.09.21,0,20.558,17.0925,10.8849,23.3,12.289095
2017.09.22,0,17.8113,22.3597,14.2748,30.4446,12.238581
2017.09.23,0,14.5832,27.5,21.8295,33.1705,12.188044
2017.09.24,0,13.1107,26.0374,20.5302,31.5446,12.137489
2017.09.25,1.23557,13.9602,23.9428,15.8151,32.0705,12.086921
2017.09.26,5.5395,14.4133,15.9575,13.9,18.0151,12.036346
2017.09.27,0.712695,14.8097,12.1352,6.9151,17.3554,11.985770
2017.09.28,0.00688684,14.215,12.478,6.7856,18.1705,11.935197
2017.09.29,0,11.5249,15.3428,6.7856,23.9,11.884635
2017.09.30,0,11.44,12.4651,6.6302,18.3,11.834087
2017.10.01,0.177721,11.6665,13.613,7.0705,20.1554,11.783561
2017.10.02,13.621,12.6576,14.2277,12.2,16.2554,11.733061
2017.10.03,8.15103,14.1584,17.2777,12.4849,22.0705,11.682595
2017.10.04,0.557542,14.1867,13.8651,5.6597,22.0705,11.632167
2017.10.05,1.19257,14.838,10.8151,5.5302,16.1,11.581786
2017.10.06,30.3098,20.2182,13.2054,10.1554,16.2554,11.531456
2017.10.07,23.192,46.7227,12.0148,11.1,12.9295,11.481185
2017.10.08,3.30975,69.3762,13.6777,9.2705,18.0849,11.430980
2017.10.09,0.0123958,67.6772,15.25,6.3849,24.1151,11.380848
2017.10.10,0.474625,63.1465,9.782,1.8295,17.7345,11.330795
2017.10.11,0.470065,54.3683,5.2223,1.7,8.7446,11.280831
2017.10.12,0.0859751,46.4396,9.00755,4.7151,13.3,11.230962
2017.10.13,0.0362003,42.192,11.4777,5.9705,16.9849,11.181196
2017.10.14,7.55745,37.095,9.59245,3.5849,15.6,11.131543
2017.10.15,2.54021,36.2455,8.27015,5,11.5403,11.082010
2017.10.16,0.00314761,34.2633,6.7428,2.2302,11.2554,11.032607
2017.10.17,0,33.1307,11.182,2.0748,20.2892,10.983343
2017.10.18,0,31.1485,15.7503,7.6007,23.9,10.934228
2017.10.19,0,29.4495,12.9075,3.6151,22.2,10.885272
2017.10.20,0,28.1752,13.4597,4.7194,22.2,10.836486
2017.10.21,8.55022,28.8831,18.3,12.2,24.4,10.787880
2017.10.22,4.60068,30.5821,13.8223,7.6446,20,10.739465
2017.10.23,0,30.0158,12.1723,6.5446,17.8,10.691253
2017.10.24,0,30.299,9.0723,3.3,14.8446,10.643257
2017.10.25,0,29.4495,5.62985,1.4151,9.8446,10.595488
2017.10.26,0,28.6,7.6446,1.2597,14.0295,10.547960
2017.10.27,1.1594,28.6,5.73525,-0.729501,12.2,10.500686
2017.10.28,3.50563,26.816,-0.55,-1.7,0.6,10.453680
2017.10.29,0,25.2869,-0.83705,-2.9295,1.2554,10.406956
2017.10.30,1.40281,25.6267,1.9072,-1.9151,5.7295,10.360530
2017.10.31,0,25.3152,-0.55,-3.3,2.2,10.314416
2017.11.01,0,24.2958,-1.3421,-4.4698,1.7856,10.268630
2017.11.02,1.14423,23.0216,1.2446,-1.2554,3.7446,10.223190
2017.11.03,0,21.7756,0.55,-3.3,4.4,10.178110
2017.11.04,0.90598,21.3226,-0.0777004,-2.3554,2.2,10.133410
2017.11.05,1.05571,21.4358,3.65,1.7,5.6,10.089107
2017.11.06,0,21.0111,-2.56475,-6.8295,1.7,10.045219
2017.11.07,0.0146398,20.9827,-2.64245,-5.2849,0,10.001765
2017.11.08,0,20.7562,-1.5403,-5.7252,2.6446,9.958764
2017.11.09,0,20.6429,-1.1,-8.3,6.1,9.916237
2017.11.10,0,19.5952,-9.1223,-12.6446,-5.6,9.874203
2017.11.11,0.0206006,18.9439,-5.70755,-10.9705,-0.444599,9.832684
2017.11.12,0,19.1138,-0.707549,-5.9705,4.5554,9.791701
2017.11.13,0,18.8024,-1.32015,-5.1554,2.5151,9.751275
2017.11.14,0.0796821,18.774,2.1723,-2.4849,6.8295,9.711429
2017.11.15,0.136721,18.1794,5.36475,1.7,9.0295,9.672184
2017.11.16,0,18.3776,-1.32015,-4.7108,2.0705,9.633565
2017.11.17,0,18.3493,-0.8777,-3.5849,1.8295,9.595594
2017.11.18,0.398918,18.0095,2.05755,0.815099,3.3,9.558295
2017.11.19,0,18.2077,-3.27015,-9.7108,3.1705,9.521691
2017.11.20,0,18.2927,-2.05755,-9.4,5.2849,9.485808
2017.11.21,0,18.2643,2.05755,-5.1554,9.2705,9.450669
2017.11.22,0,17.2732,-7.0126,-11.6698,-2.3554,9.416298
2017.11.23,0,16.6503,-5.2849,-10.5698,0,9.382721
2017.11.24,0,15.9424,1.17985,-6.2554,8.6151,9.349961
2017.11.25,0.0718378,15.6592,5.78995,-4.67549,16.2554,9.318045
2017.11.26,0,15.8008,0.379849,-4.8403,5.6,9.286997
2017.11.27,0,15.9424,5.2223,-1.2554,11.7,9.256840
2017.11.28,0,15.8857,8.9,2.6446,15.1554,9.227601
2017.11.29,0,15.8574,2.40035,-6.1698,10.9705,9.199303
2017.11.30,0,15.8574,0.8777,-5.4446,7.2,9.171970
2017.12.01,0,15.9424,2.2928,-3.5849,8.1705,9.145627
2017.12.02,0,15.6875,3.6151,-4.4698,11.7,9.120296
2017.12.03,0,14.0734,2.27985,-4.1849,8.7446,9.096002
2017.12.04,4.43579,14.1867,5.28275,-2.88989,13.4554,9.072765
2017.12.05,2.01657,14.4133,3.05,-10,16.1,9.050609
2017.12.06,0.18532,13.6487,-8.4126,-10.5698,-6.2554,9.029555
2017.12.07,0.155916,11.8931,-10.6277,-15,-6.2554,9.009622
2017.12.08,0,11.5816,-10.6277,-15,-6.2554,8.990832
2017.12.09,0.00649127,12.3178,-7.7025,-13.8604,-1.5446,8.973203
2017.12.10,0,13.054,-5.91475,-8.2144,-3.6151,8.956754
2017.12.11,0.657393,13.054,-3.57015,-6.9849,-0.155401,8.941500
2017.12.12,0.331657,12.6576,-6.38705,-14.0295,1.2554,8.927460
2017.12.13,0,12.8558,-5.55,-13.4554,2.3554,8.914647
2017.12.14,0.00779937,12.3461,-5.9795,-14.0295,2.0705,8.903075
2017.12.15,0.408008,11.9497,-8.3349,-12.7698,-3.9,8.892758
2017.12.16,0.129572,12.9408,-1.24245,-4.1849,1.7,8.883707
2017.12.17,0,12.7426,-2.64245,-7.4849,2.2,8.875932
2017.12.18,0,12.1479,-4.04245,-5.7295,-2.3554,8.869441
2017.12.19,0,12.2045,0.56295,-4.0295,5.1554,8.864243
2017.12.20,0,12.1479,-1.9072,-6.0144,2.2,8.860344
2017.12.21,0.00416755,11.4966,-5.91475,-6.8295,-5,8.857749
2017.12.22,2.84452,11.2418,-7.2,-8.3,-6.1,8.856460
2017.12.23,0,10.9303,-11.6051,-16.0101,-7.2,8.856480
2017.12.24,0,10.5905,-12.1101,-16.295,-7.9252,8.857809
2017.12.25,0.296729,9.62771,-14.1698,-21.1396,-7.2,8.860447
2017.12.26,0,8.24019,-18.4501,-26.8252,-10.0749,8.864390
2017.12.27,0,8.24019,-23.0828,-27.2655,-18.9,8.869635
2017.12.28,1.50781,8.72157,-21.4975,-27.2655,-15.7295,8.876177
2017.12.29,1.11887,9.20296,-15.3,-18.9,-11.7,8.884009
2017.12.30,0.442625,9.14633,-21.687,-26.5446,-16.8295,8.893122
2017.12.31,0.649329,9.06138,-24.4072,-26.9849,-21.8295,8.903508
2018.01.01,0,9.08969,-26.1198,-28.6547,-23.5849,8.918914
2018.01.02,0,8.89148,-24.8126,-28.8957,-20.7295,8.932186
2018.01.03,0.0961397,8.52336,-17.6425,-24.8403,-10.4446,8.946690
2018.01.04,0,8.04197,-19.713,-23.1705,-16.2554,8.962412
2018.01.05,0,7.70217,-20.7852,-25.9705,-15.6,8.979336
2018.01.06,0,7.7588,-21.2126,-26.5403,-15.8849,8.997446
2018.01.07,0,7.98534,-17.1374,-24.7151,-9.5597,9.016722
2018.01.08,0,8.60831,-5.36475,-10.2849,-0.444599,9.037147
2018.01.09,0,9.08969,-2.7421,-7.5547,2.0705,9.058701
2018.01.10,0,9.31623,1.7705,-0.729501,4.2705,9.081363
2018.01.11,0.909419,9.74098,-5.17735,-14.1849,3.8302,9.105113
2018.01.12,4.36328,9.03306,-19.737,-25.4446,-14.0295,9.129928
2018.01.13,0,8.91979,-21.3202,-26.2554,-16.3849,9.155787
2018.01.14,0,8.86316,-20.4831,-24.9957,-15.9705,9.182666
2018.01.15,2.82719,8.77821,-12.6425,-18.0849,-7.2,9.210542
2018.01.16,0.143093,8.60831,-19.0403,-20.7252,-17.3554,9.239391
2018.01.17,0,8.60831,-17.4551,-20.5698,-14.3403,9.269190
2018.01.18,0,9.00474,-7.96225,-14.3403,-1.58421,9.299913
2018.01.19,0,9.71266,-0.789954,-4.09501,2.5151,9.331536
2018.01.20,0,10.279,-1.07015,-6.2554,4.1151,9.364035
2018.01.21,0,11.0719,-0.729501,-5.7295,4.2705,9.397385
2018.01.22,0.936155,10.817,0.407549,-3.4554,4.2705,9.431561
2018.01.23,25.3822,9.7693,-4.5277,-8.9,-0.155401,9.466538
2018.01.24,0,9.54276,-9.37015,-13.5849,-5.1554,9.502291
2018.01.25,0,9.65603,-5.14245,-6.8295,-3.4554,9.538796
2018.01.26,0,9.99583,-0.0668988,-4.0295,3.8957,9.576029
2018.01.27,0,10.4206,0.0877464,-6.4547,6.6302,9.613965
2018.01.28,0.471428,10.0808,-4.85325,-9.9957,0.289198,9.652580
2018.01.29,0.0606972,9.28791,-10.3781,-18.8957,-1.86051,9.691850
2018.01.30,0,8.21187,-15.9126,-20.1252,-11.7,9.731752
2018.01.31,0.288915,8.57999,-6.87015,-13.8957,0.155401,9.772263
2018.02.01,0.0413755,8.24019,-10.6648,-20.6,-0.729501,9.813361
2018.02.02,0,7.44732,-19.7479,-23.8957,-15.6,9.855022
2018.02.03,0.353007,8.60831,-14.6572,-22.7698,-6.5446,9.897226
2018.02.04,1.09238,9.25959,-9.7349,-18.3698,-1.1,9.939950
2018.02.05,0,8.01365,-18.7774,-21.1698,-16.3849,9.983173
2018.02.06,0.243253,8.52336,-19.2069,-26.5842,-11.8295,10.026876
2018.02.07,0.437407,8.94811,-20.0198,-26.0101,-14.0295,10.071037
2018.02.08,0,9.25959,-15.6497,-19.4698,-11.8295,10.115638
2018.02.09,1.15555,9.37286,-14.1202,-17.6403,-10.6,10.160660
2018.02.10,0,9.28791,-17.4421,-20.8547,-14.0295,10.206082
2018.02.11,0,9.08969,-16.64,-20.195,-13.0849,10.251889
2018.02.12,0,9.00474,-16.4198,-22.5547,-10.2849,10.298061
2018.02.13,0,8.97643,-14.2475,-19.9101,-8.5849,10.344583
2018.02.14,0,9.37286,-5.34965,-9.0295,-1.6698,10.391436
2018.02.15,0,9.37286,-0.140302,-5.2849,5.0043,10.438607
2018.02.16,0.0581405,8.97643,-8.82015,-19.3403,1.7,10.486077
2018.02.17,0.0706843,9.23128,-11.3849,-18.5849,-4.1849,10.533834
2018.02.18,2.1208,9.14633,-5.69245,-11.9849,0.6,10.581861
2018.02.19,0.0255435,9.45781,0.366899,-4.5554,5.2892,10.630146
2018.02.20,4.39859,9.11801,,-7.8,,10.678673
2018.02.21,0,7.90039,-12.4979,-17.6403,-7.3554,10.727431
2018.02.22,0,8.63662,-12.0774,-16.6698,-7.4849,10.776406
